"TSP","plot","species","biomass","dist","db","n.rich"
"217-L22","L22","Quercus fabri",5.84690622793195e-05,0.894427190999916,6.53703989186136e-05,5
"218-L22","L22","Castanea henryi",0.00151221829282471,0.666666666666667,0.00226832743923707,6
"218-L22","L22","Choerospondias axillaris",0.0960242006312459,0.707106781186547,0.135798726848743,6
"218-L22","L22","Liquidambar formosana",0.0152943812442086,2.89442719099992,0.00528407876064934,6
"218-L22","L22","Nyssa sinensis",0.0540354565989374,2.89442719099992,0.0186687911055279,6
"218-L22","L22","Quercus serrata",7.65456571419568e-05,0.707106781186547,0.000108251906470916,6
"218-L22","L22","Sapindus mukorossi",0.00596907040987855,0.707106781186547,0.00844154032841018,6
"219-L22","L22","Choerospondias axillaris",0.0496660029710567,1.78885438199983,0.0277641397034973,4
"219-L22","L22","Cyclobalanopsis glauca",3.55813771863383e-05,0.707106781186547,5.03196661848323e-05,4
"219-L22","L22","Liquidambar formosana",0.00905951032659924,4.89442719099992,0.00185098479823303,4
"219-L22","L22","Quercus serrata",0.000190195704167736,0.707106781186547,0.000268977344339113,4
"22-G24","G24","Koelreuteria bipinnata",0.00677818061590335,11.7394692220792,0.000577383907881898,1
"220-L21","L21","Choerospondias axillaris",NA,2,NA,2
"220-L21","L21","Liquidambar formosana",NA,2,NA,2
"221-L22","L22","Choerospondias axillaris",0.00762286615155239,0.707106781186547,0.0107803606956802,4
"221-L22","L22","Liquidambar formosana",0.0124622137058694,0.707106781186547,0.0176242316400324,4
"221-L22","L22","Lithocarpus glaber",0.00801817369245598,4,0.00200454342311399,4
"221-L22","L22","Nyssa sinensis",0.0403164299957287,0.894427190999916,0.0450751390402805,4
"222-L22","L22","Castanea henryi",0.133619216290216,1.56109385766658,0.0855933265216613,6
"222-L22","L22","Choerospondias axillaris",0.00977886637916309,0.666666666666667,0.0146682995687446,6
"222-L22","L22","Cyclobalanopsis glauca",5.59510011469129e-05,0.894427190999916,6.2555120986833e-05,6
"222-L22","L22","Liquidambar formosana",0.0192473236366079,1.4142135623731,0.0136099130631376,6
"222-L22","L22","Nyssa sinensis",0.00710695352339267,0.707106781186547,0.0100507500599372,6
"222-L22","L22","Quercus fabri",0.000689501411802452,4,0.000172375352950613,6
"225-U10","U10","Choerospondias axillaris",0.104915150787601,2.08088022903976,0.0504186398253275,7
"225-U10","U10","Koelreuteria bipinnata",1.67474624555136e-05,0.707106781186547,2.36844885399215e-05,7
"225-U10","U10","Liquidambar formosana",0.00515059899506869,0.894427190999916,0.00575854473890785,7
"225-U10","U10","Nyssa sinensis",0.00833740515797654,0.894427190999916,0.00932150234459646,7
"225-U10","U10","Quercus serrata",0.000432043173142758,4.89442719099992,8.8272469133307e-05,7
"225-U10","U10","Sapium sebiferum",0.000238475286092981,0.666666666666667,0.000357712929139472,7
"225-U10","U10","Schima superba",0.00851673068336184,0.707106781186547,0.0120444760394894,7
"226-M21","M21","Castanopsis eyrei",0.000220814554512635,0.894427190999916,0.000246878177155792,7
"226-M21","M21","Liquidambar formosana",0.0105187364804686,1.60153397218646,0.00656791342746733,7
"226-M21","M21","Nyssa sinensis",0.00622720733023036,0.707106781186547,0.00880660106212093,7
"226-M21","M21","Quercus fabri",0.000237052485759212,0.894427190999916,0.000265032736196449,7
"226-M21","M21","Quercus serrata",0.000242564316249335,2,0.000121282158124668,7
"226-M21","M21","Sapindus mukorossi",0.00268290377511155,1.37377344785321,0.00195294484640397,7
"226-M21","M21","Sapium sebiferum",0.00110187390356122,2,0.00055093695178061,7
"229-U10","U10","Castanea henryi",0.0200046027772336,0.707106781186547,0.0282907805574502,5
"229-U10","U10","Castanopsis sclerophylla",0.00385363246791337,0.894427190999916,0.00430849207927729,5
"229-U10","U10","Choerospondias axillaris",0.0234029131300993,0.894427190999916,0.0261652523152122,5
"229-U10","U10","Cyclobalanopsis myrsinaefolia",0.0466346148454275,0.894427190999916,0.0521390844494484,5
"229-U10","U10","Sapindus mukorossi",0.00789819137778043,4,0.00197454784444511,5
"23-G24","G24","Koelreuteria bipinnata",0.00234820885372467,11.7394692220792,0.000200026833351906,1
"230-L22","L22","Castanea henryi",0.0142556712673938,0.707106781186547,0.0201605636470808,7
"230-L22","L22","Castanopsis fargesii",0.00244700363932454,0.894427190999916,0.00273583323935952,7
"230-L22","L22","Castanopsis sclerophylla",0.00289887754055352,2,0.00144943877027676,7
"230-L22","L22","Quercus fabri",5.84690622793195e-05,0.894427190999916,6.53703989186136e-05,7
"230-L22","L22","Quercus serrata",0.00344149233801267,1.37377344785321,0.00250513819683345,7
"230-L22","L22","Sapindus mukorossi",0.000726690227867091,0.666666666666667,0.00109003534180064,7
"230-L22","L22","Sapium sebiferum",5.20844016300678e-05,2,2.60422008150339e-05,7
"231-U10","U10","Castanea henryi",0.000129034098463429,0.894427190999916,0.000144264507789814,7
"231-U10","U10","Castanopsis sclerophylla",0.00431711325318378,0.707106781186547,0.00610532011295314,7
"231-U10","U10","Choerospondias axillaris",0.0139815550525826,0.894427190999916,0.0156318537643652,7
"231-U10","U10","Lithocarpus glaber",0.00135773834195198,0.666666666666667,0.00203660751292797,7
"231-U10","U10","Quercus fabri",8.27050978965015e-05,0.707106781186547,0.000116962671122627,7
"231-U10","U10","Sapium sebiferum",0.0209550422917769,4,0.00523876057294423,7
"231-U10","U10","Schima superba",0.0260726458179465,0.707106781186547,0.0368722893226901,7
"232-N9","N9","Castanea henryi",0.0791872872706779,4.70710678118655,0.0168229213722483,6
"232-N9","N9","Castanopsis sclerophylla",0.000124816773394069,0.894427190999916,0.000139549395020663,6
"232-N9","N9","Cyclobalanopsis myrsinaefolia",9.4885058582521e-05,0.894427190999916,0.000106084720519783,6
"232-N9","N9","Liquidambar formosana",0.0258547960837604,0.707106781186547,0.0365642032740447,6
"232-N9","N9","Lithocarpus glaber",0.00183747167516842,0.894427190999916,0.0020543557862035,6
"232-N9","N9","Quercus serrata",0.00197091286741881,0.666666666666667,0.00295636930112822,6
"234-R18","R18","Castanopsis fargesii",0.00187410337016797,0.707106781186547,0.00265038240338067,6
"234-R18","R18","Castanopsis sclerophylla",9.65469077717758e-05,2,4.82734538858879e-05,6
"234-R18","R18","Choerospondias axillaris",0.044034367428347,1.56109385766658,0.0282073798523342,6
"234-R18","R18","Cyclobalanopsis glauca",0.00429819671414701,0.666666666666667,0.00644729507122052,6
"234-R18","R18","Quercus serrata",0.00126311431980394,2,0.00063155715990197,6
"234-R18","R18","Schima superba",0.0181927524697723,0.894427190999916,0.020340115610119,6
"235-R18","R18","Choerospondias axillaris",0.0285512227236111,2.66666666666667,0.0107067085213542,4
"235-R18","R18","Quercus serrata",0.0018941818320443,2.89442719099992,0.000654423727753168,4
"235-R18","R18","Sapium sebiferum",0.00232465037864914,0.666666666666667,0.00348697556797371,4
"235-R18","R18","Schima superba",0.0195123520546025,0.707106781186547,0.0275946329094174,4
"236-N9","N9","Castanopsis sclerophylla",5.80097676648163e-06,0.894427190999916,6.48568919287493e-06,6
"236-N9","N9","Choerospondias axillaris",0.0538580289854011,1.60153397218646,0.033629026870952,6
"236-N9","N9","Cyclobalanopsis glauca",0.00157021343399442,4,0.000392553358498605,6
"236-N9","N9","Quercus serrata",0.00341364891956831,1.56109385766658,0.00218670319071706,6
"236-N9","N9","Rhus chinensis",0,0.666666666666667,0,6
"236-N9","N9","Schima superba",0,0.707106781186547,0,6
"238-N9","N9","Castanea henryi",0.0578481598694591,1.56109385766658,0.0370561703163233,5
"238-N9","N9","Koelreuteria bipinnata",0.0012019447337595,4,0.000300486183439875,5
"238-N9","N9","Lithocarpus glaber",0.00903512670809404,0.707106781186547,0.012777598728346,5
"238-N9","N9","Nyssa sinensis",0.0154675522391699,0.707106781186547,0.0218744221533484,5
"238-N9","N9","Quercus acutissima",0.00611304056032643,1.78885438199983,0.00341729356052583,5
"239-R18","R18","Cyclobalanopsis glauca",0.0036265772599232,1.56109385766658,0.0023231000763426,4
"239-R18","R18","Liquidambar formosana",0.0221691776557616,0.894427190999916,0.0247858941217762,4
"239-R18","R18","Nyssa sinensis",0.030398065747497,4,0.00759951643687425,4
"239-R18","R18","Schima superba",0.00362203632463821,0.707106781186547,0.00512233289371136,4
"24-I28","I28","Liquidambar formosana",0.0428709101017375,11.7394692220792,0.00365186102461152,1
"241-N9","N9","Castanopsis sclerophylla",0.00176360995116689,0.666666666666667,0.00264541492675034,6
"241-N9","N9","Cyclobalanopsis glauca",0.0010669858738336,0.707106781186547,0.00150894589363599,6
"241-N9","N9","Koelreuteria bipinnata",0.00382314596719174,2.26820063885313,0.00168554135013595,6
"241-N9","N9","Nyssa sinensis",0.0203331177514162,2,0.0101665588757081,6
"241-N9","N9","Quercus acutissima",0.00883230360078426,0.894427190999916,0.00987481562463489,6
"241-N9","N9","Sapindus mukorossi",0.00707598021638181,2.89442719099992,0.00244469103882946,6
"25-I28","I28","Liquidambar formosana",0.0190632098084436,11.7394692220792,0.00162385619382094,1
"26-E24","E24","Liquidambar formosana",0.076010769013195,11.7394692220792,0.00647480457380786,1
"27-E33","E33","Lithocarpus glaber",0.0531922363832544,11.7394692220792,0.00453105974188444,1
"28-E33","E33","Lithocarpus glaber",0.067768685626783,11.7394692220792,0.00577272143610428,1
"29-G22","G22","Lithocarpus glaber",0.0818009405942098,11.7394692220792,0.00696802717795464,1
"3-I12","I12","Castanea henryi",0.0261367369085905,11.7394692220792,0.00222639852059354,1
"30-H25","H25","Nyssa sinensis",0.0753345656459502,11.7394692220792,0.00641720372708705,1
"31-W14","W14","Nyssa sinensis",0.0793138916151617,11.7394692220792,0.00675617356413277,1
"32-W14","W14","Nyssa sinensis",0.101452978912413,11.7394692220792,0.00864204138987846,1
"33-E31","E31","Quercus fabri",0.0215044543402703,11.7394692220792,0.00183180805992705,1
"34-E31","E31","Quercus fabri",0,8.76416180203951,0,1
"35-Q16","Q16","Quercus fabri",0.00528857449672608,11.7394692220792,0.000450495196731681,1
"36-G33","G33","Quercus serrata",0.000486632600805888,11.7394692220792,4.14526919062615e-05,1
"37-F21","F21","Quercus serrata",0.0335499181155287,11.7394692220792,0.00285787351036529,1
"38-F21","F21","Quercus serrata",0.00574748264893053,11.7394692220792,0.000489586244505915,1
"42-N11","N11","Sapindus mukorossi",0.011958894847999,11.7394692220792,0.00101869127315459,1
"43-N11","N11","Sapindus mukorossi",0.00393891602769669,11.7394692220792,0.000335527608036019,1
"44-R17","R17","Sapindus mukorossi",0.08977880388061,11.7394692220792,0.00764760332705308,1
"45-W13","W13","Sapium sebiferum",0.0383701618877623,11.7394692220792,0.00326847501892139,1
"46-N13","N13","Sapium sebiferum",0.0451188500012217,11.7394692220792,0.00384334667502375,1
"47-N13","N13","Sapium sebiferum",0.0177032634110965,11.7394692220792,0.00150801225133764,1
"51-C32","C32","Castanea henryi",0.15356036596896,4.89442719099992,0.0313745327035068,2
"51-C32","C32","Nyssa sinensis",0.0214586373037385,4.57684139222614,0.00468852544031489,2
"52-C32","C32","Castanea henryi",0.0584671799474037,3.4142135623731,0.0171246405297404,2
"52-C32","C32","Nyssa sinensis",0.0941915570529239,6.01661490633308,0.0156552411146969,2
"53-F22","F22","Castanea henryi",0.025334982460923,7.91017472555947,0.00320283474637548,2
"53-F22","F22","Nyssa sinensis",0.0533127909964804,3.16262782985305,0.0168571181513184,2
"54-F22","F22","Castanea henryi",0.0732558001616573,4.89442719099992,0.0149671855976044,2
"54-F22","F22","Nyssa sinensis",0.0373766832664578,2.4555210486665,0.015221487629583,2
"55-F22","F22","Castanea henryi",0.0109948600338715,4.9348673055198,0.00222799507122987,2
"55-F22","F22","Nyssa sinensis",0.114983879094323,6.80460191655939,0.0168979582500636,2
"62-P26","P26","Castanopsis sclerophylla",0.000270495029363318,3.37377344785321,8.01758130900693e-05,2
"62-P26","P26","Quercus serrata",0.00095383851798194,6.09749513537284,0.000156431206061736,2
"63-P26","P26","Castanopsis sclerophylla",0.0252104374763444,6.26820063885313,0.00402195764444405,2
"63-P26","P26","Quercus serrata",0.013867229772896,4.76416180203951,0.00291073862498951,2
"64-O6","O6","Castanopsis sclerophylla",0.0214160253131517,6.49596116318638,0.00329682163657623,1
"65-O6","O6","Castanopsis sclerophylla",0.0199786254559252,4.89442719099992,0.00408191289323146,2
"65-O6","O6","Quercus serrata",0.00260107802253676,2.26820063885313,0.0011467583502013,2
"66-O6","O6","Castanopsis sclerophylla",0.0268055936733942,3.56109385766658,0.00752734826566987,2
"66-O6","O6","Quercus serrata",0.0032509324342766,2.89442719099992,0.00112316953226021,2
"67-I27","I27","Choerospondias axillaris",0.0364988027109023,9.43082846870618,0.00387015868563556,2
"67-I27","I27","Sapium sebiferum",0.000158450187747768,2.30864075337301,6.86335401106763e-05,2
"68-I27","I27","Choerospondias axillaris",0.0172235035878821,6.26820063885313,0.00274775881951242,2
"68-I27","I27","Sapium sebiferum",0.00155879777050308,4.57684139222614,0.000340583742567688,2
"69-S18","S18","Choerospondias axillaris",0.178764345543965,5.37377344785321,0.0332660740685635,2
"69-S18","S18","Sapium sebiferum",3.44986032680222e-05,0.707106781186547,4.87883926245658e-05,2
"70-S18","S18","Choerospondias axillaris",0.0969628389480715,5.12218771533316,0.0189299659319035,2
"70-S18","S18","Sapium sebiferum",0.000272370531416438,2,0.000136185265708219,2
"71-S18","S18","Choerospondias axillaris",0.22068334630694,5.57770876399966,0.0395652329019582,2
"71-S18","S18","Sapium sebiferum",0.00817103035482639,2.70710678118655,0.00301836278184969,2
"72-K3","K3","Cyclobalanopsis glauca",0.0036545746852345,4.89442719099992,0.000746680774402915,3
"72-K3","K3","Quercus fabri",0.000112299111522062,0.707106781186547,0.000158814926556949,3
"72-K3","K3","Schima superba",0.000634758014911579,0.894427190999916,0.000709681035302558,3
"73-K3","K3","Cyclobalanopsis glauca",0.00917604941288399,4.70710678118655,0.00194940328304405,2
"73-K3","K3","Quercus fabri",2.44021974236336e-05,0.707106781186547,3.45099185482084e-05,2
"74-Q21","Q21","Cyclobalanopsis glauca",0.00972702767142386,7.68241420122622,0.0012661420507464,2
"74-Q21","Q21","Quercus fabri",0.00205488154859562,2.49596116318638,0.000823282661166223,2
"75-K3","K3","Cyclobalanopsis glauca",0.0016522246298344,3.56109385766658,0.000463965482481561,2
"75-K3","K3","Quercus fabri",0.00114723214696164,2,0.00057361607348082,2
"76-Q21","Q21","Cyclobalanopsis glauca",0.00660841425585206,3.56109385766658,0.00185572594264119,2
"76-Q21","Q21","Quercus fabri",0.000946920540839722,4.26820063885313,0.000221854739493727,2
"77-Q21","Q21","Cyclobalanopsis glauca",0.0363400174274321,5.86973461103959,0.00619108355581955,2
"77-Q21","Q21","Quercus fabri",0.00116159706413327,2.70710678118655,0.000429091704917576,2
"8-L11","L11","Castanopsis sclerophylla",0.056754997013423,11.7394692220792,0.00483454540744314,1
"81-J21","J21","Koelreuteria bipinnata",0.0073641908083092,5.37377344785321,0.00137039472909881,1
"82-J21","J21","Koelreuteria bipinnata",0.00544712423959683,6.9348673055198,0.00078546913727696,2
"82-J21","J21","Lithocarpus glaber",0,0.894427190999916,0,2
"83-J21","J21","Koelreuteria bipinnata",0.00603070646449998,5.16262782985305,0.00116814666159494,2
"83-J21","J21","Lithocarpus glaber",0.0118359261009845,2.70710678118655,0.00437216816981142,2
"84-Q7","Q7","Koelreuteria bipinnata",0.00203362838838678,6.30864075337301,0.000322356030068675,2
"84-Q7","Q7","Lithocarpus glaber",0.0339551035447202,1.37377344785321,0.0247166689658922,2
"85-Q7","Q7","Koelreuteria bipinnata",0.0177108484722851,4.08088022903976,0.00433995792041475,2
"85-Q7","Q7","Lithocarpus glaber",0.0047307741849871,4.26820063885313,0.00110837671076734,2
"86-H31","H31","Liquidambar formosana",0.0367337617592696,6.95148221185288,0.00528430637377383,2
"86-H31","H31","Sapindus mukorossi",0.0092785165457344,3.4142135623731,0.00271761457689403,2
"87-H31","H31","Liquidambar formosana",0.0327897166760837,6.97530742003968,0.00470082746200986,2
"87-H31","H31","Sapindus mukorossi",0.017818262940839,4.76416180203951,0.00374006250862663,2
"88-T17","T17","Liquidambar formosana",0.0506567729227956,8.05705502085296,0.00628725667029549,2
"88-T17","T17","Sapindus mukorossi",0.00144286026205333,2.78798701022631,0.000517527612847886,2
"89-T17","T17","Liquidambar formosana",0.0707661422579339,7.01574753455956,0.0100867572428084,2
"89-T17","T17","Sapindus mukorossi",0.0350107587398288,4.72372168751963,0.00741168956510064,2
"9-L11","L11","Castanopsis sclerophylla",0.0291320885885346,11.7394692220792,0.00248155074453826,1
"90-T17","T17","Liquidambar formosana",0.0845800349459215,7.28394817341269,0.0116118392020758,2
"90-T17","T17","Sapindus mukorossi",0.04154896914032,4.4555210486665,0.00932527726532799,2
"91-J21","J21","Koelreuteria bipinnata",0.00156116049654481,2,0.000780580248272405,2
"91-J21","J21","Lithocarpus glaber",0.0107315497987857,4.26820063885313,0.0025143030299694,2
"92-J21","J21","Lithocarpus glaber",0.0263331820621913,5.33333333333333,0.00493747163666088,1
"93-Q7","Q7","Koelreuteria bipinnata",0,0.666666666666667,0,2
"93-Q7","Q7","Lithocarpus glaber",0.0479845263969535,5.60153397218646,0.00856631891107205,2
"94-Q7","Q7","Lithocarpus glaber",0.0661800016121828,8.57684139222614,0.00771612748629896,1
"96-C32","C32","Castanea henryi",0.0308604167561377,3.78885438199983,0.00814505220964679,2
"96-C32","C32","Nyssa sinensis",0.0685371679460974,6.57684139222614,0.0104209853725694,2
"97-C32","C32","Castanea henryi",0.0632608964920139,3.86973461103959,0.0163476059344078,2
"97-C32","C32","Nyssa sinensis",0.0340980531140325,5.37377344785321,0.00634527179921484,2
"98-F22","F22","Castanea henryi",0.0207966692088502,2.49596116318638,0.00833212852651156,2
"98-F22","F22","Nyssa sinensis",0.0646954203838767,6.26820063885313,0.0103212108404548,2
"99-K3","K3","Cyclobalanopsis glauca",0,1.78885438199983,0,2
"99-K3","K3","Quercus fabri",0.000141174160175821,4.89442719099992,2.88438574457534e-05,2
"r-21-Q13","Q13","Koelreuteria bipinnata",0.036771242417034,7.16262782985305,0.00513376421203619,1
"r-213-U10","U10","Cyclobalanopsis glauca",0.00111165749188967,2,0.000555828745944835,7
"r-213-U10","U10","Cyclobalanopsis myrsinaefolia",0.00017247375727558,0.666666666666667,0.00025871063591337,7
"r-213-U10","U10","Liquidambar formosana",0.00016990459853035,0.894427190999916,0.000189959116001837,7
"r-213-U10","U10","Nyssa sinensis",0.00512271504069206,0.894427190999916,0.00572736953017402,7
"r-213-U10","U10","Quercus fabri",0.00159465549703953,2,0.000797327748519765,7
"r-213-U10","U10","Sapium sebiferum",0.0165166751651669,1.60153397218646,0.0103130345356445,7
"r-213-U10","U10","Schima superba",0.0239454482209802,0.707106781186547,0.0338639776312129,7
"r-216-S15","S15","Cyclobalanopsis glauca",0.000458555942104752,0.894427190999916,0.000512681129016342,3
"r-216-S15","S15","Koelreuteria bipinnata",0,2,0,3
"r-216-S15","S15","Lithocarpus glaber",0,2,0,3
"r-220-M21","M21","Liquidambar formosana",0,2,0,2
"r-220-M21","M21","Sapindus mukorossi",0,2,0,2
"r-91-J21","J21","Koelreuteria bipinnata",0.000103840710400049,2,5.19203552000245e-05,2
"r-91-J21","J21","Lithocarpus glaber",0.0107446092466151,2,0.00537230462330755,2
"w-104-P26","P26","Castanopsis sclerophylla",0.00476754166570859,2.70710678118655,0.00176112065428721,2
"w-104-P26","P26","Quercus serrata",0.00734109559385844,7.61814887851954,0.000963632466485093,2
